Gene,Intervention_logFC,Intervention_P.Value,group,utr_length,AREScore,ARED_cluster,n_7mer_L2
UPF1,0.20455967055847302,0.173833230583685,background,2069,1.0,1,1
GFER,0.18029331935694895,0.17405439051899999,background,1721,0.0,0,0
JMJD1C,-0.134760662168075,0.174082286659061,background,820,7.0,2,1
IL1R2,0.22636364024692301,0.174302840262884,background,626,0.0,1,0
DOCK10,-0.19651883033424303,0.174311378288362,background,631,2.0,1,0
DHCR24,0.12141868160051299,0.174347432255421,background,2605,0.0,0,0
WASH6P,0.157870491892802,0.174430241398939,background,20,0.0,0,0
TAPBP,-0.259114060467998,0.17458810360980898,background,2049,1.0,1,1
ZNF800,-0.123799582341416,0.17479990984066002,background,1771,8.0,1,0
NFYA,0.103849163330194,0.17489751701313,background,4993,3.0,1,2
RAB2A,-0.12886353785649302,0.17500013234632902,background,2875,3.0,1,2
GRPEL2,-0.202827647639937,0.175015951286904,background,3301,8.0,1,3
CLEC5A,0.15219055158365302,0.175191339742275,background,2747,2.0,1,0
RHOH,0.153683520250221,0.175265721434647,background,3005,8.0,2,0
ZNF213,0.13492039478040402,0.175270342163579,background,819,0.0,0,0
TERF1,-0.13994293041647302,0.17551207140245198,background,1985,5.0,1,1
DTX2,0.191312480031067,0.175521892178149,background,387,0.0,0,0
FDX1,-0.12314548905555198,0.175608711747537,background,2416,6.0,1,1
HEATR5A,-0.09662654559762199,0.17564107579714902,background,2669,6.0,1,1
CGAS,-0.13775087499884398,0.175681199300383,background,1516,2.0,1,2
CRACR2B,0.164307510862168,0.17574682604553601,background,280,0.0,0,0
RNF146,-0.248133181606629,0.17608774478689102,background,1959,6.0,2,0
DBNDD1,-0.12000391351691499,0.17611816861165602,background,1464,0.0,0,0
RPS14,0.148104781520345,0.17626022251156698,background,55,0.0,0,0
MAGOHB,-0.16230844771383998,0.176307928720394,background,2085,3.0,1,0
MEGF9,-0.19826145340240098,0.176342770800412,background,4379,7.0,1,2
KLHL5,-0.10185444017063901,0.176351443364297,background,5167,14.0,1,0
MAP3K7,-0.131645056140205,0.176402639341014,background,3076,7.0,1,2
ZNF765,-0.140936844247672,0.176482185312686,background,7311,1.0,1,1
NCLN,0.14647389154096802,0.176637110970113,background,1887,0.0,1,1
RHOC,-0.239216007359254,0.17675705358750898,background,412,0.0,0,0
CYSLTR1,-0.147564839625926,0.17678015749825002,background,1265,4.0,1,1
WDR75,-0.18714409476559402,0.176781916687207,background,3646,4.0,1,2
PEX6,0.156518004528987,0.17681247424899801,background,2767,0.0,1,0
TOPBP1,-0.14346441987776,0.176839292386292,background,1391,3.0,1,1
STMP1,-0.161018472769315,0.176841270115318,background,2251,4.0,1,1
C1orf74,-0.182829630250852,0.17699100715245702,background,3617,4.0,1,0
MRPL55,0.164775271325145,0.17708600402348199,background,811,0.0,1,0
RNPEPL1,0.128215340296762,0.17713769008772698,background,20,0.0,0,0
PRR22,0.25098012327318,0.17716726917351502,background,18,0.0,0,0
BMAL1,-0.151956659311762,0.177248329148596,background,1292,6.0,1,0
NOL12,0.15757246668951402,0.17746764560077696,background,228,3.0,1,0
ATP6AP2,-0.180380697374617,0.177493831383392,background,1093,3.0,1,0
FBXL12,0.133405711036705,0.17757110327117998,background,145,1.0,1,1
ATXN2L,-0.19944916056697198,0.17768625844322397,background,967,0.0,1,1
OBI1,-0.151817519158887,0.17778085725474,background,1291,4.0,1,1
SINHCAF,-0.166254063509367,0.178124870090619,background,2128,6.0,3,3
PAOX,0.173997318660781,0.178281544659952,background,116,0.0,0,0
PPP1CB,-0.312265594591256,0.17830781906415102,background,3629,6.0,1,0
H3-3A,-0.173775000799516,0.17847199836006303,background,1370,5.0,1,2
CNOT6,-0.140339940854479,0.178549517590841,background,4147,10.0,1,2
AKTIP,-0.165934042418951,0.17861660862081502,background,1406,3.0,1,0
TMX4,-0.173953041361847,0.178641866446548,background,4905,5.0,1,1
ZNF91,-0.118810368106768,0.178641976227107,background,1707,4.0,1,1
FAR1,-0.172517245185333,0.17894231895474602,background,3363,11.0,1,2
SENP2,-0.142941047470301,0.178954756903137,background,3707,5.0,1,1
OXLD1,0.19681552892948698,0.179018562277261,background,160,0.0,0,0
AGER,0.20307388719176,0.179128907007801,background,175,0.0,0,0
TVP23B,-0.195297734583911,0.179599508491717,background,1146,3.0,1,2
RCOR1,-0.114577681330158,0.179922039575826,background,4055,5.0,1,1
E2F2,-0.21028561402628998,0.180077128737154,background,3442,0.0,1,1
RPL12,0.0948364241532451,0.18034976090006002,background,45,0.0,0,0
ZNF181,-0.21248198648073102,0.180363768531477,background,3281,5.0,1,0
GDAP2,-0.12809788595121,0.180394868637249,background,7084,11.0,1,3
MED13L,-0.13734277262019098,0.180395456679686,background,2690,4.0,1,2
SLC25A29,0.19863502237359199,0.18054194319479502,background,1167,0.0,0,0
SPON2,0.20790805262574102,0.180542943951892,background,540,0.0,0,0
DNAJC25-GNG10,-0.175605880496259,0.180805262744192,background,964,4.0,1,1
OTUD6B,-0.148265772116063,0.18085742351923398,background,2225,14.0,2,1
SUMO2,-0.11938165706611802,0.18086017330808699,background,2753,1.0,1,0
CD200R1,-0.138729078995108,0.180928651406824,background,2468,9.0,2,2
PDE4B,-0.0884705127057155,0.18093844192580105,background,1895,2.0,1,1
MAP1S,0.181031255341651,0.180954980563652,background,82,0.0,0,0
LY6G6C,-0.21950242237235998,0.181106856207362,background,448,0.0,0,0
GYPA,-0.128626844066166,0.18113693952583998,background,2091,6.0,1,0
GFM2,-0.13066134018512598,0.181271087222532,background,449,1.0,1,1
H2AJ,-0.214499653011605,0.18135400306203897,background,164,0.0,0,0
P2RY2,-0.165646242679749,0.181443343005171,background,7134,0.0,1,0
IL27RA,0.17226613065426302,0.181510337761224,background,928,0.0,0,0
TMEM167A,-0.181178244097417,0.18152667838956602,background,4238,7.0,1,1
CREG1,-0.171115237674586,0.181642221563107,background,1285,2.0,1,0
MTREX,-0.138037736755874,0.181676824490459,background,1968,9.0,3,2
LIPT2,-0.202380189144192,0.18179490923579603,background,1616,0.0,1,1
RMC1,-0.12343085369571902,0.18206856333753899,background,71,1.0,1,0
HDAC10,0.160927265106242,0.182154031602139,background,324,0.0,1,0
IBTK,-0.153766096330165,0.18228248216164897,background,1438,5.0,1,1
FGFBP3,0.25817684425717,0.18238119410593498,background,1609,0.0,1,0
PCGF1,0.146476703894315,0.18270889007653102,background,100,0.0,1,1
UQCC4,-0.199771513905609,0.18301182125318,background,494,0.0,0,0
PLEKHO1,0.140868063471311,0.183023060225603,background,542,1.0,1,0
CA11,0.168049469709762,0.18304970053335398,background,173,0.0,0,0
ARL1,-0.18620427911298604,0.183186571613811,background,2523,1.0,1,1
GOLPH3L,-0.11616740167741099,0.18320348642394396,background,2088,3.0,1,1
SLC25A24,-0.14140588379456198,0.18321902303931697,background,2610,10.0,1,1
LRRC57,-0.150441129919731,0.18323377708197602,background,6263,9.0,1,5
GBP4,-0.262067738289471,0.18323610574823998,background,4110,5.0,1,2
THAP12,-0.185932102403308,0.18343415557623996,background,966,0.0,1,0
GCH1,-0.23020737814663897,0.183479841026223,background,2001,8.0,1,0
EIF2S3,-0.15439389774016402,0.183627128570447,background,2016,0.0,1,0
BOLA2B,0.18251761144097897,0.183632442483841,background,44,0.0,0,0
KCTD9,-0.15169405916591902,0.183731520769814,background,2010,8.0,1,1
NAA16,-0.147920926803176,0.183886163701667,background,1428,1.0,1,0
STXBP5,-0.11076654574273,0.18411839055416898,background,5721,13.0,1,3
DDRGK1,0.15381656387830803,0.18420463179056,background,1919,3.0,1,1
MZT1,-0.15596684574945002,0.184238190607373,background,1955,13.0,1,5
NAA10,0.11038322459908399,0.184295362313869,background,762,0.0,1,0
RAB5C,0.116831750628306,0.18440733593554,background,804,0.0,0,0
SP140L,0.19597790920239802,0.184434322244746,background,1079,1.0,1,0
C10orf88,-0.146389979947597,0.184503845628791,background,1526,6.0,1,4
ZNF518B,-0.149838214739214,0.184601924123073,background,3221,2.0,1,0
CLDND2,0.269787413630322,0.18465086119953603,background,44,0.0,0,0
MDP1,0.19474939498946897,0.18467088657708802,background,81,0.0,1,0
ZSCAN21,0.251772717769263,0.18468374839109,background,418,0.0,0,0
CDC20,-0.35511150508121403,0.184705332873945,background,71,0.0,0,0
TM9SF3,-0.185868850644175,0.185056058984244,background,4153,10.0,2,2
MSC,-0.172763140650922,0.185145489732262,background,1101,1.0,1,0
ARFGEF1,-0.13209105615522398,0.18523238762238,background,1261,2.0,1,0
KLF5,-0.12772286386707,0.18543478681532302,background,1655,2.0,1,1
PSMD5,-0.15627146294336902,0.18562012080349502,background,1845,1.0,1,0
UBE2J1,-0.22751896593904397,0.18572714172563798,background,3054,4.0,1,0
PAG1,-0.16839020779022595,0.18572825967724105,background,8734,12.0,1,1
RCN2,-0.19320658995075699,0.18579871253431196,background,5171,5.0,1,1
FASTKD3,-0.20612554729778,0.185873832500998,background,276,3.0,1,0
RBM48,-0.17885799189000398,0.18588375949295302,background,2921,7.0,1,2
CXCL5,-0.25745701031138896,0.186207114151809,background,1995,11.0,1,3
SERINC1,-0.190986856935653,0.186230793148615,background,1693,5.0,1,1
BLTP1,-0.16151127806167498,0.18624577314022697,background,133,2.0,1,0
SATB1,-0.14774159309624899,0.18629755145452997,background,3793,7.0,1,2
BTLA,-0.152605320524043,0.18635692751274202,background,5041,7.0,1,0
RAB39B,-0.16828461047756502,0.18637576379781398,background,2568,4.0,1,0
CPNE5,-0.11492675530573301,0.18647026104229897,background,1490,0.0,0,0
LINS1,-0.152242343713441,0.186476553616915,background,2314,2.0,1,0
SOX7,-0.156152321582288,0.186665009563815,background,1970,3.0,1,0
MRPL43,0.163000772946997,0.18670346043620398,background,2782,0.0,1,0
HDHD2,-0.141353704689741,0.18672671990356798,background,1269,4.0,1,0
IPO7,-0.17266389479217098,0.18690496649249397,background,2933,11.0,1,2
MT1F,0.188750527434346,0.186983816949959,background,139,0.0,0,0
NEIL2,-0.1430804752606,0.18701188753747103,background,1072,0.0,0,0
YWHAG,-0.15980540921005498,0.18722818884344197,background,2778,2.0,1,0
KLHL9,-0.177572284280388,0.18738817926074103,background,3341,5.0,1,0
NAPG,-0.15167695618670402,0.187547657640019,background,2543,11.0,1,1
EID2,-0.20474516904313397,0.187608179164453,background,662,0.0,0,0
TFAP4,0.15786191205150302,0.18767106643743203,background,869,0.0,0,0
BTG3,-0.11279139095615,0.187691683020149,background,443,2.0,1,2
ZBTB33,-0.24656100929785996,0.187779807872715,background,4307,3.0,1,1
BCKDK,0.14535392761901503,0.18786293431660198,background,20,0.0,0,0
HMGCS1,-0.163608271744069,0.18794041454611604,background,3661,5.0,1,1
KPNA1,-0.13032695662717,0.188170315593834,background,4851,6.0,1,1
ABHD2,-0.17565379903109804,0.18817272744587102,background,6930,5.0,1,0
PPP3CA,-0.122716526590936,0.188195780803324,background,2456,2.0,1,2
DHX29,-0.128185302127924,0.188256708506261,background,433,1.0,1,0
TTC38,0.16013377579711402,0.188323095430691,background,20,0.0,0,0
ERLEC1,-0.163565860718897,0.18835740604938198,background,833,2.0,1,2
WAPL,-0.36366623457099395,0.188364013734676,background,2286,5.0,1,1
GABPB1,-0.10337971718415599,0.188402844520455,background,3243,8.0,1,2
SRSF10,-0.19522538036819498,0.18844382715630603,background,6795,11.0,1,2
LRIF1,-0.164326977834428,0.18870291971644898,background,768,2.0,1,0
CLTC,-0.152110162888056,0.18874088393902202,background,3104,4.0,1,0
RAD1,-0.15426273339510002,0.188748197346908,background,3505,13.0,2,3
RB1CC1,-0.150427900549164,0.188788764268073,background,1324,4.0,1,0
SIK3,0.0985011794191528,0.18893203580063,background,1535,0.0,1,0
GZMH,0.232504579318145,0.189147095928282,background,118,0.0,0,0
TBP,-0.280549290263927,0.18916029908489398,background,604,2.0,2,1
TRAPPC6B,-0.172935941677221,0.18916525388263003,background,2531,9.0,2,2
RANBP9,-0.11291027497384802,0.18917196592485397,background,864,5.0,1,1
PIGB,-0.177628536714318,0.18929306764665302,background,216,0.0,0,0
STAM2,-0.13533086566597502,0.18949943859869603,background,3773,12.0,2,2
CAPN5,-0.13440004421694998,0.189521112668727,background,184,0.0,0,0
CLDND1,-0.17664071584942,0.189657227752052,background,1176,6.0,2,5
FADS2,0.10852736994934699,0.189820715874441,background,268,0.0,0,0
INTS5,0.14968161648103398,0.189886750864091,background,172,0.0,0,0
MPND,0.17667017491539602,0.189918914969458,background,77,0.0,0,0
MOCS3,-0.18640110938284,0.189957142691795,background,3704,3.0,1,0
ZBTB44,-0.10473350960325802,0.190170206779345,background,7314,16.0,1,3
YEATS4,-0.137969256457626,0.190267471810338,background,480,2.0,1,0
ASGR2,0.14622930812194102,0.190319533296846,background,253,0.0,0,0
TMEM87B,-0.160760277017788,0.19036253494964603,background,3171,5.0,1,1
UBA5,-0.171173094811423,0.190398558503956,background,3189,15.0,4,5
FRY,-0.0993778705266836,0.19041350989677203,background,3645,2.0,1,2
RBBP4,-0.154817071320496,0.19046344537178503,background,6506,2.0,1,1
NDUFA3,0.102565328147129,0.190496594805721,background,71,0.0,0,0
KRTAP5-8,0.192211004696526,0.190502818862155,background,590,0.0,0,0
DHX36,-0.151764764558837,0.19051610611361802,background,3625,7.0,2,3
TBC1D22B,-0.142102402597976,0.19058075332197602,background,1798,1.0,1,1
ARL14EP,-0.18662328058679603,0.19067725895333498,background,1432,3.0,1,0
MAP2K2,0.140058947520306,0.19081293932412502,background,277,0.0,0,0
ACTA1,-0.112469741689151,0.19084017271039497,background,254,0.0,0,0
KMT2B,0.146503404784664,0.190896701722443,background,629,0.0,1,0
SNX14,-0.136000505689708,0.19103906042201396,background,1191,4.0,1,1
SFSWAP,-0.152010495767728,0.19131116744023102,background,250,0.0,0,0
PIGA,-0.20690781355633103,0.191640690595489,background,2051,10.0,1,1
ZZZ3,-0.116102053602052,0.191927914024644,background,3224,6.0,1,1
SULT1A2,0.20841043683183103,0.192250030934787,background,85,0.0,0,0
TSR3,0.1375812922714,0.192287609288482,background,200,0.0,0,0
GLMP,0.127383800469538,0.19229755341448299,background,349,0.0,1,0
ATP1A3,0.12212702863316599,0.192304576166538,background,20,0.0,0,0
CCNL1,-0.246710743241472,0.192416724936895,background,488,2.0,1,0
AKR1A1,0.192971598814795,0.192657587495762,background,564,0.0,1,0
PAPOLA,-0.125293145175826,0.192666646195164,background,2214,5.0,1,0
MDM2,-0.16387781045010502,0.192756124653228,background,5695,20.0,1,2
P2RY10,-0.161943594651862,0.192773842041751,background,2187,3.0,1,0
TBC1D9,-0.106276410288606,0.19278687337569397,background,1405,4.0,1,1
TAT,-0.125782972991709,0.19284281302626002,background,2484,3.0,1,0
HACD2,-0.12345222123594801,0.19291885810155102,background,3334,9.0,1,1
ZMYM6,-0.17980329392529898,0.19299344780535999,background,2024,10.0,2,3
SEC24D,-0.10890901688588399,0.19306795818700198,background,693,0.0,1,0
STK11,0.163777478742965,0.19326585469409902,background,347,0.0,1,1
LCAT,0.163072770784174,0.19338227225854002,background,154,0.0,0,0
MTMR9,-0.145219053158261,0.19341560306598604,background,5358,11.0,1,1
VMO1,-0.332669969570004,0.19350936069423702,background,357,0.0,0,0
TRIM69,-0.15147228422428,0.193554809250612,background,55,0.0,0,0
DHX15,-0.151460628656383,0.19356635387130397,background,449,0.0,1,1
ATG12,-0.172187508007663,0.19357000461551502,background,3604,10.0,1,1
ELMOD2,-0.16764988647510598,0.193662852030487,background,3400,4.0,1,1
SPI1,-0.207303328130049,0.19366485861735,background,624,0.0,0,0
ROGDI,0.228539456857564,0.19370057324951603,background,492,0.0,1,1
TLR1,-0.16678533146258898,0.193759672584097,background,8916,22.0,4,7
PFDN2,0.149747244047774,0.193791190438409,background,125,0.0,0,0
ODC1,-0.20264277743701,0.193798939002885,background,297,0.0,0,0
ODF2L,-0.15292833031975,0.19385119846455,background,5367,12.0,2,3
AP5M1,-0.165403635586785,0.19385857649772603,background,9858,33.0,3,4
NIPA1,-0.11613469125787199,0.19420085757918498,background,5550,6.0,1,3
MATR3,-0.18213426054730802,0.19427171343326896,background,2282,4.0,1,0
BOP1,0.135180711533813,0.194365936773192,background,119,0.0,0,0
CDK7,-0.10839407597495598,0.194370718458388,background,758,1.0,1,0
AKT1,0.267708760727424,0.19440951506174103,background,989,0.0,1,0
GEN1,-0.15870017940646802,0.19444541119136496,background,7002,7.0,1,3
LXN,-0.125588599618232,0.194465928900349,background,232,0.0,0,0
ZNF664,-0.16280167236176699,0.194622324402606,background,2494,1.0,1,0
CPPED1,-0.16050001690193802,0.19473003378555898,background,5087,3.0,1,1
PHLDA2,0.29492070037190304,0.194731243548362,background,405,0.0,1,1
PCNA,-0.145278995326469,0.194812771528231,background,330,1.0,1,0
SLC4A3,0.10846515593073199,0.194824640841041,background,252,0.0,0,0
BNIP2,-0.170483603800048,0.194947370732926,background,4923,9.0,1,3
CX3CR1,-0.292562131626223,0.194969486745578,background,1945,1.0,1,0
AFF1,-0.224576018637352,0.19532747700967001,background,5337,5.0,2,4
ZNF117,-0.23664088389875798,0.19546804500933498,background,7456,44.0,8,12
PCNX4,-0.137640849108437,0.19583140539987198,background,14000,22.0,2,4
CHMP4A,0.172149495178876,0.195912555929939,background,20,0.0,0,0
SSBP4,0.15412864408447,0.19597238553243,background,20,0.0,0,0
NR1D2,-0.177160472440109,0.19598829539693502,background,3218,8.0,1,1
JADE1,-0.14609602597072902,0.196056693278643,background,2962,4.0,1,3
ZNF320,-0.14869924283567099,0.196269813972443,background,4424,12.0,3,4
PLAGL1,-0.0988121306696123,0.196305573464365,background,1124,2.0,1,0
ZNF223,-0.132297381187966,0.19633334230558702,background,157,2.0,1,1
KDM1B,-0.16208733380975698,0.19635594563785003,background,1862,5.0,1,0
SAMD9L,-0.316558693239187,0.19661098176324698,background,1161,5.0,2,3
MYEF2,-0.125968346471095,0.196619508598316,background,8276,19.0,2,5
EPM2AIP1,-0.23603105597716,0.196622076725818,background,6211,12.0,2,3
DCUN1D5,-0.11368301885802301,0.196662425642349,background,11673,32.0,2,9
MTRES1,0.114554820102377,0.19671751452715602,background,99,0.0,0,0
DESI2,-0.132966390237005,0.19672731582851197,background,3237,8.0,2,1
TASOR,-0.157650877229257,0.196824770540424,background,2905,7.0,1,0
PTGER4,-0.167911687908535,0.19691424013329997,background,1357,7.0,2,1
FCGRT,0.160980910262508,0.196957097324074,background,20,0.0,0,0
IRF2,-0.152923626156215,0.19699685744205603,background,3056,1.0,1,0
EPS15,-0.13578853423995302,0.197087868538128,background,1452,3.0,1,0
LONRF1,-0.159381517008191,0.197211426627126,background,1190,2.0,1,1
ZMPSTE24,-0.163931421564639,0.19738679939879503,background,1511,5.0,1,1
RBM47,-0.160016643535823,0.197393570455379,background,2637,6.0,2,2
EMSY,-0.10243507625539999,0.19749030836280398,background,2885,9.0,2,2
RBAKDN,0.160485993658687,0.197531100439806,background,174,0.0,1,0
MOB4,-0.145055909904299,0.197542372456202,background,3053,10.0,1,4
ASNSD1,-0.16028176734547198,0.197631839562049,background,31,0.0,0,0
ZNF529,-0.126291558904114,0.197935912559617,background,3253,7.0,3,3
TOP3B,0.176823683884681,0.19799317649315196,background,20,0.0,0,0
ZNF467,0.149870474646209,0.198178590062633,background,536,1.0,1,2
VPS37A,-0.11848734375642699,0.198221536129795,background,3038,14.0,1,4
MARF1,-0.13243862258772002,0.19827418693126198,background,2306,2.0,1,0
FCGR3A,-0.223407089529133,0.19856978442415,background,2710,1.0,1,0
RNF6,-0.10980158800320698,0.198711664221957,background,1058,7.0,1,0
MT-ND3,-0.09989296159224302,0.198771739228778,background,20,0.0,0,0
PRNP,-0.163267180386356,0.198861264932818,background,1606,1.0,1,0
FBXO6,0.17953077666106898,0.19886499101607502,background,179,0.0,0,0
